colm1;colm2
8.0205;-4.84814
1.24608;9.30183
4.85519;-8.01283
-5.81104;-7.36448
0.40973;-9.38543
-0.3303;9.39337
8.87417;-3.02577
-3.27181;8.77979
7.59432;5.44201
2.33635;9.11208
-8.83252;3.32604
-6.07519;-7.15038
-4.01457;8.47297
-8.95949;2.83219
6.19076;7.04813
-5.42303;7.67874
-1.36537;9.28143
2.96788;8.87681
1.37043;-9.21984
4.80136;8.05168
1.22551;9.3141
-8.63488;3.70288
7.93947;4.98569
-7.81424;5.23588
-4.00896;-8.40671
1.4597;-9.27977
-3.83188;-8.5864
-3.8516;-8.56308
-8.90821;-2.92572
9.23692;1.70197
-6.68568;6.51116
-7.57944;-5.47688
-9.11042;2.51703
3.70398;8.56565
7.93355;5.03865
-9.27639;-1.41139
-9.01507;2.69024
6.70365;-6.57908
7.07135;6.06877
-8.54563;3.91596
-9.13248;2.24405
2.16143;-9.12004
-7.4353;-5.74024
-7.49566;-5.67974
4.34779;-8.28568
9.27262;1.48504
0.03798;9.37026
8.3432;-4.1654
4.47599;-8.19649
7.67884;-5.32833
8.99114;2.69015
8.71683;-3.47686
9.27776;-1.51983
3.26989;8.7515
-7.92802;-5.00573
-9.22466;1.88703
8.46295;4.03409
9.24108;-1.59456
2.96335;-8.94087
5.02865;7.93473
-3.66806;-8.67284
6.0778;-7.10819
9.19985;2.002
8.95835;-2.65601
8.67858;-3.49865
-0.24253;9.45863
6.81509;6.55315
0.96698;-9.3039
-8.36847;4.31092
3.88878;-8.53502
-9.44937;0.1858
1.79308;9.2523
3.17687;-8.84612
7.65853;5.53066
2.64497;8.96609
-1.1639;9.34669
2.03184;9.20864
-9.2167;-1.91469
2.81729;-8.91552
-8.11659;-4.81022
-9.18509;1.93802
-9.34952;-1.04394
8.99451;-2.75065
-2.41383;-9.08998
5.74712;-7.43518
-8.63274;3.82707
5.79063;7.44967
2.30556;9.14231
-4.06539;-8.48304
-4.14992;8.45583
5.81507;-7.36385
1.68554;-9.20458
8.40035;-4.25151
8.64373;3.63518
-5.56555;-7.5949
-9.37014;0.92288
4.22305;8.46759
-8.34397;4.43971
1.37455;9.34867
3.09456;8.92227
-6.17575;7.14729
-3.90853;-8.5626
-5.56726;-7.65505
7.1191;-6.09342
-9.42877;0.7452
9.279;1.80995
-2.47474;9.13071
4.68809;-8.17857
-5.14648;7.93818
9.34611;0.56969
8.99603;2.84565
-9.38342;0.45478
-4.10411;-8.54109
2.76542;9.02497
-5.05202;8.00683
9.0069;2.51983
-6.47646;6.79459
-4.70805;8.10391
-5.42018;-7.693
4.44464;8.35458
5.25648;-7.87109
2.85676;9.0011
-9.22707;1.78108
-8.09561;4.73065
7.89819;-5.11407
-6.05196;7.23213
-2.78889;-8.99045
5.02385;-7.95421
-1.41913;9.3732
-6.01823;-7.30608
-8.16095;4.77219
-0.70976;-9.35804
9.33709;1.4107
8.25864;4.57854
-7.07448;-6.28081
-9.09567;2.6978
9.43786;0.32031
-6.09884;-7.18693
-1.25945;-9.35894
7.17721;6.11129
-8.98904;-2.84476
-7.28371;5.98141
-9.18417;-1.97393
-4.75076;8.19848
9.06016;-2.69312
8.00594;4.97011
7.63852;-5.4394
-5.75831;-7.50657
2.60157;9.08526
4.4265;8.3825
-9.22356;-2.13761
-8.80958;-3.47898
3.17349;-8.87826
-7.88984;-5.18149
4.04795;8.51672
7.40221;5.81371
-9.41221;-0.95681
5.9792;7.25765
8.49166;4.03708
4.49599;-8.33781
7.5333;5.77053
2.17685;9.20305
7.53725;5.58452
-8.10962;-4.96073
-5.29922;-7.84901
-9.32272;1.67162
-8.98883;3.08327
-8.53317;-4.18068
-8.66589;3.80362
5.7217;7.5009
3.55298;8.80062
7.31823;5.98709
-5.6146;7.61367
-6.74075;-6.6756
-9.31088;1.39874
-7.08055;6.33634
-9.31098;-1.69605
-4.60098;8.19052
7.88903;-5.08668
-2.2328;-9.20798
-5.12101;-8.02548
-8.7899;3.52868
2.41448;9.14486
-5.86151;-7.41371
8.61049;3.81193
-0.73985;9.3946
-2.84916;-9.02464
-9.01052;3.10727
-6.39821;6.9681
4.8483;-8.13367
7.8645;-5.2851
8.52094;4.08386
6.66379;-6.73252
9.30854;1.3704
-3.69055;8.66772
9.45226;0.28777
-1.11296;-9.39723
8.04422;-5.00676
9.46127;-0.27457
6.01195;-7.3146
6.98379;-6.40529
9.24862;2.03098
-9.43026;-1.12613
-8.8126;-3.49038
5.8315;7.49079
-8.86826;3.15432
5.19681;-7.92315
7.39833;5.9688
1.58575;9.29318
-0.98286;9.35966
-3.36751;8.8793
9.04344;-2.83261
7.90006;5.18296
-2.51443;9.1458
2.35232;9.21134
-9.51826;0.40296
3.73141;8.69327
6.91073;-6.54001
-1.30285;9.41498
6.48865;6.83918
-9.00217;-3.03746
-7.76638;5.45521
4.91456;-8.09263
-3.75147;-8.72431
9.18225;2.54388
7.91379;5.24261
5.75277;-7.49748
-2.26906;9.22726
8.24641;4.64063
9.49138;-0.1055
9.2783;1.86019
-8.7843;-3.63281
-8.71139;-3.75299
6.90969;-6.49025
3.98645;-8.61786
-7.83984;-5.37528
9.47266;0.57431
-8.05117;5.0649
3.76547;8.73071
1.94161;-9.29697
2.73844;9.10779
7.61883;5.65888
-2.03577;-9.29123
-2.2459;9.24625
-1.99302;9.26724
-6.1959;7.23048
7.10128;-6.23124
2.0556;9.27212
-6.03261;-7.32212
-3.28112;-8.94017
7.18987;6.23302
8.91245;-3.35391
6.81999;6.63902
9.47768;0.64946
8.2693;-4.7119
9.41278;-1.26227
-5.3738;7.8576
5.55266;7.6823
-7.00298;-6.43086
8.53965;4.13038
-8.07074;5.05318
9.27025;1.97129
9.48785;0.81279
-3.44632;-8.85429
8.30049;-4.54243
9.52224;-0.20702
-9.41541;1.71548
2.45811;9.11937
-9.14758;2.81771
-4.9719;-8.12213
-2.76382;9.11431
9.39749;1.44971
3.56146;-8.80692
8.55552;-4.1848
9.51078;-0.11476
9.09975;-2.60787
8.46821;-4.3304
5.17554;-7.97465
-0.38224;9.55077
-1.01443;-9.44984
-0.86957;-9.50069
-8.18813;-4.85085
-4.28159;-8.45247
-3.96977;8.64324
8.52468;-4.07581
7.45766;5.93463
-5.79462;7.53918
-5.76583;7.6061
7.44961;5.94858
9.08401;2.58353
9.40564;-1.06336
-1.41437;-9.41896
-6.21381;-7.21515
-6.92371;6.50679
-9.2405;2.38232
0.35883;-9.52129
6.60973;-6.74412
-2.03219;-9.32983
9.50378;-0.50777
7.47629;5.906
-6.30232;-7.1342
6.97122;6.41916
8.9866;-3.05906
-0.78361;9.49379
6.1653;-7.27535
9.40413;-1.40185
8.80787;-3.73293
6.13434;-7.25315
7.404;5.99541
3.87739;-8.69661
-1.70794;-9.38221
-7.81954;5.44245
6.29076;-7.22356
-8.31809;-4.68695
-0.43498;9.45536
-4.16342;8.56746
-8.7821;3.77075
7.80924;-5.47058
4.87727;-8.14466
-6.22031;-7.17631
1.1876;9.40947
3.71473;8.7905
-9.02302;-3.12182
7.76678;-5.38891
-7.4973;-5.8114
8.43431;4.45672
-6.1861;-7.19997
-8.75311;-3.89133
8.71896;-3.81593
-5.96219;7.4781
-4.62092;-8.28744
-6.41967;7.11076
1.15853;-9.45075
0.06442;9.47554
4.55132;8.40097
7.94449;-5.25636
-0.32593;9.48536
9.51808;-0.80116
9.36677;-2.02492
-9.4828;0.39505
9.12458;-2.86566
9.0791;2.78914
1.24487;-9.46826
-4.24447;-8.55219
0.15507;9.58844
6.13577;-7.31568
-8.94332;3.39048
3.19017;-8.92077
-9.56719;-0.72148
8.89589;-3.45832
-7.96403;-5.30311
7.94864;-5.13809
9.0183;3.17646
-3.87847;-8.73733
-3.13524;-8.99814
-2.08999;-9.24701
-9.06804;-3.06901
-3.64373;-8.84291
6.89551;-6.60271
4.55445;8.43001
-4.7439;-8.22442
-9.46515;-0.63548
9.19747;-2.60907
9.31009;-2.30806
5.26634;-7.97429
9.2176;2.54338
8.66814;-3.87178
-1.5999;9.47661
-7.85532;-5.41704
-8.72254;-3.87937
4.86128;-8.23707
6.41954;-6.97231
8.20555;4.75601
7.58627;5.68637
-9.52704;1.32172
0.73211;-9.48395
-6.90061;-6.58992
-8.84781;-3.66216
-5.08962;-8.01484
-4.32693;-8.48434
-7.21104;6.23794
5.00966;-8.14787
8.27027;-4.79876
-9.49987;1.25666
4.18946;8.58922
-9.18297;-2.49473
-7.06676;-6.50026
6.66669;-6.86214
6.30489;7.16683
5.57122;-7.71891
-0.82141;9.50992
9.23161;-2.53195
-9.01665;-3.13353
9.37546;1.885
7.01711;-6.50471
-8.91545;-3.46066
1.72119;9.33933
2.4665;9.26423
-9.54526;-0.7256
6.38451;-7.16581
-3.61804;8.80085
0.41097;9.56634
1.68383;-9.44592
9.41681;1.73143
-6.70749;6.84415
1.89877;-9.39188
-5.31906;8.0386
5.28615;8.0059
-9.2462;-2.3505
-5.09391;8.13471
9.3468;1.86027
4.54855;8.45191
-9.47892;-1.55383
9.51445;1.05755
8.65868;4.1527
-9.3988;-1.47573
-9.25105;-2.45915
-8.83881;3.75838
-7.33301;6.06577
7.42486;-6.06072
9.00211;-3.33193
-2.97391;9.1338
-6.76545;6.80878
3.6398;8.88903
2.61081;9.14344
-2.51612;9.27731
5.35828;-7.92661
-3.28917;-9.00377
8.14346;-4.94808
-9.44296;-1.72246
8.57643;-4.3278
6.19554;7.25001
2.19288;9.34449
-8.40875;4.66321
-9.43687;1.51686
-9.23884;-2.5716
9.32907;-1.86999
8.26703;-4.82078
3.47666;-8.90821
-7.1505;-6.38094
2.35159;9.29097
-9.11698;2.90285
6.4027;-7.18594
5.74193;7.59876
9.39299;1.94924
0.10863;-9.53672
6.28848;-7.26343
9.39182;1.94345
-9.58313;-0.8253
9.55811;0.80781
4.66451;8.33342
-8.65699;4.25098
-7.96986;5.26466
-5.51568;-7.85967
-0.61567;9.58751
-1.89545;-9.41684
-5.61121;-7.72387
-1.62356;-9.46076
-9.54866;1.02093
-0.85146;-9.60589
-8.3315;-4.78687
-9.44902;-1.74873
3.91936;8.80522
-1.69326;9.49259
-3.52414;-8.9544
4.03407;8.73125
-9.45674;1.83718
-6.13086;7.47312
0.33286;9.61862
-3.26533;-9.08414
4.30009;-8.53975
8.60491;4.22578
1.42476;9.53853
-4.11637;8.68818
3.11088;-9.10942
-1.75953;-9.46149
5.57256;-7.83732
-8.23685;4.91332
6.31096;7.20051
-3.41814;8.98928
4.02845;8.72427
-3.55699;8.89587
8.12877;4.985
-9.61579;0.81994
6.17503;-7.28628
-0.75832;-9.51053
-0.52883;-9.5617
-6.24156;7.34984
-3.6664;-8.89584
-1.00246;-9.55895
-8.364;-4.7883
9.60973;0.53596
7.66612;5.78449
-5.72253;7.80942
4.7342;-8.40874
-9.61988;-0.74771
8.8523;-3.7451
-9.08184;-3.25302
-6.78032;6.84802
4.10766;-8.7149
-8.40996;4.54755
6.32183;-7.25741
-0.87669;9.53246
-8.97829;-3.33268
8.40151;-4.75525
-3.93564;8.81493
2.06303;9.39233
-2.4387;-9.27031
9.58647;0.83134
-8.81585;3.94566
-3.20037;9.09696
-4.95563;8.22445
-9.34198;2.39691
-9.52965;-0.84946
8.77423;3.90006
-9.4857;1.64332
6.77141;6.76265
3.55549;8.9581
4.55608;-8.52813
-4.88585;8.22882
7.88572;5.57734
-7.28966;-6.30345
-8.45898;-4.56867
9.04655;3.25725
-8.52544;4.39199
-6.0802;7.50104
-2.28553;-9.38121
8.01262;5.44755
6.41632;-7.1532
1.97514;-9.4433
-2.53969;-9.31034
-4.45464;8.60864
8.99137;-3.30298
5.74518;7.68987
0.78498;9.55799
-4.4561;8.57568
-8.79746;3.9912
9.14389;3.13204
9.44573;-2.02462
-2.54191;9.31065
2.17571;-9.40207
7.7438;-5.6525
-2.62106;-9.29645
-5.823;7.74415
5.04182;-8.22307
9.57158;0.38434
1.15801;9.57593
1.71338;9.51186
2.34759;9.29513
-4.47635;-8.58057
-4.83212;-8.37589
9.5309;-1.52361
-8.95057;-3.47556
-9.34285;2.4734
0.16657;9.66138
0.4802;9.65167
-6.01215;7.51844
9.25305;-2.7384
6.90387;-6.72597
1.69829;-9.48491
9.40839;2.06075
-9.48338;1.97331
-6.24307;7.33628
7.32622;-6.28783
9.64417;-0.27651
9.54758;-0.72737
7.60794;-5.81493
0.75235;-9.56447
-4.75463;-8.35684
6.4427;-7.08746
-3.34924;9.10337
2.51077;-9.37297
0.03649;9.66773
-6.50734;7.15682
-4.96796;-8.29752
9.18569;3.00454
4.13677;8.7221
4.44702;-8.61295
6.59747;7.0913
-8.71692;4.02051
-9.53857;-1.88693
4.0053;-8.72023
-7.93621;-5.55018
-9.37798;2.42424
0.28121;-9.6622
-8.64241;4.36255
-5.10376;-8.13864
-0.87105;9.68459
8.91551;-3.62822
-7.12198;6.55242
9.01726;-3.49734
9.32886;-2.20001
-1.98326;-9.4531
9.55104;-1.43301
8.55773;4.58464
-7.233;-6.42196
9.58459;0.28217
7.15832;-6.51107
5.46355;-7.98447
6.18659;7.43578
7.96599;-5.49994
-9.56965;-1.68147
3.9268;8.87202
-8.47099;-4.55039
8.2206;5.11227
-4.80236;8.38457
-8.24701;-5.07598
5.07362;-8.2385
-7.02714;-6.63522
6.8991;6.80906
-7.40275;-6.25021
-9.60561;-1.1743
9.68888;0.49362
5.09612;8.17219
7.69178;5.90762
-9.72152;0.06206
-1.63086;-9.55487
-0.61879;9.71851
-3.9496;8.89701
-8.68602;4.27499
-5.10561;-8.19264
7.2572;-6.32149
9.34455;-2.50467
-6.47256;7.23236
9.2487;2.9192
-7.8561;5.69036
-9.47413;2.15865
-5.15673;-8.21402
-6.53317;7.18465
7.20781;-6.37807
9.2707;2.91706
9.62149;1.17468
-7.05935;-6.65005
8.60866;4.42588
-1.04462;9.63184
8.0396;5.413
9.00738;3.58109
-9.19085;-3.25371
2.76741;9.29276
8.9616;-3.71955
-9.23098;2.71852
-0.65584;9.711
6.61005;-7.08707
-5.25471;8.12725
-2.12155;-9.45091
-2.42144;-9.38978
-9.72382;0.74703
2.02522;9.48483
-5.46631;-8.02069
3.71858;8.87244
5.74177;7.82803
9.68486;-0.67528
1.09082;-9.57998
-9.1126;-3.39265
-9.63094;-1.23129
-7.9665;5.562
0.46426;-9.713
-8.5731;4.55954
7.79019;-5.84789
7.52023;6.16694
7.42054;6.26347
-4.01217;-8.84482
9.14993;3.23132
-9.70429;0.81737
-7.13338;6.59602
-7.34786;6.39698
2.87824;9.26267
-0.71734;9.71598
7.8476;-5.74314
8.50968;-4.67304
-3.85815;8.83418
-5.81545;-7.83177
-8.1506;-5.33951
9.63623;1.04161
9.24338;2.95003
-0.70792;9.74265
2.67437;9.35159
-9.40797;-2.49334
9.37285;2.55237
-6.80369;-6.92257
0.05145;-9.73113
-2.98309;9.26278
-9.728;-0.28594
5.19186;-8.11555
-9.67345;1.11648
4.67794;-8.50693
6.13531;7.56719
-2.42727;9.42554
7.65951;5.93017
-2.23352;-9.46883
2.87995;-9.23395
-0.61171;-9.63884
4.10636;8.81428
6.67974;-7.07327
9.01101;-3.54488
-6.05015;7.57913
0.63651;-9.67972
-9.47532;2.35056
-9.28148;2.96925
2.4224;9.37035
9.34029;-2.68402
-6.51313;-7.1896
-9.52127;-1.69244
5.03727;8.35336
4.6225;-8.53569
-4.77359;-8.42001
-9.27124;2.99077
6.36471;7.26835
-8.86748;3.86276
2.94006;-9.28943
-9.49445;-2.1795
1.91496;9.47868
9.66539;0.73627
-8.23474;5.21145
-3.55126;-9.03189
-8.02258;5.53387
5.32441;-8.10204
3.66767;9.05085
1.90006;9.54959
-9.21959;-3.24537
-8.03257;5.48562
5.6569;-7.97833
-7.16999;6.57092
-8.83643;-4.14855
-8.59501;-4.62583
9.15546;3.30824
0.33245;-9.71683
-4.03818;-8.79968
8.25045;-5.24797
-8.62907;4.41749
5.521;7.94633
4.68553;8.55234
-3.76163;8.96507
-7.81098;-5.80192
-2.34671;9.46838
-0.27649;-9.74362
-9.06018;3.63673
-2.04042;-9.54147
-4.52089;-8.59144
-4.1128;-8.83586
-2.34503;9.39937
-2.0869;9.51939
3.65894;-8.97604
-9.38397;-2.68938
-9.40718;-2.61061
-9.7442;0.01946
-9.75936;-0.26214
-0.71364;-9.65309
5.28972;8.1421
-8.52821;-4.75701
6.07984;7.61416
9.67868;-0.62908
-8.03692;5.49633
1.16699;-9.68716
-8.0687;5.45711
-3.47575;9.12623
-7.79884;-5.73884
7.66855;-6.00746
1.56205;-9.62149
-3.74775;-9.00116
3.50213;-9.11234
8.34022;5.05603
1.74181;9.60928
2.20379;-9.50936
7.38489;6.34359
2.45623;9.36468
2.51782;-9.45479
-8.69992;4.32831
4.99472;-8.38254
2.20249;-9.544
-6.61235;7.24978
-9.73385;0.66735
-6.90572;-6.87897
-9.08608;3.60444
-7.96628;5.66634
-5.16104;-8.28597
4.76448;-8.47299
-8.4357;4.93572
-6.04573;-7.68712
-5.54323;-8.055
0.22501;-9.70951
-9.12479;-3.27537
-7.01938;-6.80183
9.64638;-1.61086
9.67189;0.98044
8.56254;4.71605
5.20097;8.24202
-9.61075;-1.31224
6.8319;-6.98497
-9.78855;-0.09584
9.53843;-1.82481
2.87467;9.28861
-3.01416;9.27577
-4.98315;-8.35838
9.66336;-0.96703
-7.93156;5.72137
6.11883;7.52514
-5.46758;8.12
-8.41158;4.90513
9.31771;-2.98038
-6.70824;7.15392
-9.65208;1.44836
-8.25782;-5.25984
9.62103;-1.18829
-9.78391;0.28469
4.40972;-8.69897
-8.52368;4.81769
9.68326;1.149
2.2227;-9.4438
5.73613;7.88975
7.08609;-6.61982
6.92851;6.94013
9.73001;-0.0205
-8.3281;-5.02869
-8.4339;-4.98016
1.43113;9.69095
-5.04696;8.34807
-6.33457;-7.52417
5.88573;-7.78011
3.06156;9.30368
-3.74547;9.05709
-9.10387;-3.73458
-0.55251;9.81147
-8.90054;-3.94811
0.24905;-9.7724
6.13423;-7.56645
-9.46019;2.75215
1.12093;-9.72502
2.18498;-9.55217
-4.98316;8.44112
-0.91215;-9.75309
-9.42998;-2.81159
6.29368;-7.54377
9.75379;-0.74882
-8.74398;4.5198
1.87433;9.60772
-8.8731;-4.25471
9.411;-2.74553
1.67748;9.69519
-8.35531;-5.02762
-9.79668;0.72484
6.98376;6.86592
9.48601;2.44889
4.73303;8.59339
-9.34029;2.98214
6.58235;7.25263
6.53768;7.30939
-9.09122;3.46391
1.50983;9.67517
-5.18572;8.32195
-9.72838;0.20656
9.72628;-1.05113
-4.32607;-8.80294
9.41888;-2.6946
3.17814;-9.30184
0.3711;9.72819
-6.81742;6.93914
-9.65528;1.99617
-7.52882;6.28126
9.76487;0.97
2.71453;9.37526
1.16093;-9.74007
9.43527;2.65836
-7.78445;-5.98366
-8.79736;4.39053
9.0069;-3.87679
-7.70358;6.11279
6.52867;-7.35961
8.14107;-5.51314
2.16114;9.57166
6.68198;7.18583
-9.82356;-0.53764
-7.4357;-6.31051
5.86494;-7.84431
7.18496;6.66675
9.40443;-2.61009
-0.9387;-9.77336
5.88156;-7.77362
-9.41007;2.80331
-7.52528;-6.31891
-8.51416;-4.97604
-3.96454;8.97246
5.74677;-7.92488
1.50507;9.73074
-0.41614;9.80753
-9.80455;-0.28627
9.82613;-0.15097
1.69322;-9.68262
9.78051;-0.58022
6.85117;-7.02365
1.03724;-9.75656
9.17201;-3.55586
-8.83469;-4.32671
8.71232;4.59839
2.2775;9.48041
9.04149;3.86339
9.73226;1.36605
-9.37;2.99414
-9.35487;-3.13983
7.50934;-6.24501
6.89104;-7.00554
7.17347;-6.71572
-9.65647;-1.43181
7.61837;6.19525
-9.73451;1.34753
-8.97402;4.05751
9.81597;-0.47532
8.76644;-4.39032
7.20377;-6.70251
3.53563;-9.18358
4.15228;8.91522
-4.12323;8.92699
-8.44597;-5.05477
-3.22906;-9.27233
6.02586;-7.75563
3.37431;-9.199
-4.59782;-8.70556
-6.60838;-7.26388
6.38826;7.38124
-8.81356;4.45208
-6.75781;7.07196
4.47405;-8.75939
-2.28913;9.54102
7.00328;6.89809
9.0606;3.82625
9.63746;1.97407
-7.3625;-6.58143
-5.18382;8.39647
0.73204;-9.78468
-9.63248;2.0391
-7.20811;-6.65541
-9.79955;-0.87901
4.06684;-8.87129
-7.11026;-6.86001
7.49482;6.38251
-2.43659;-9.54171
-9.76519;1.01745
-8.49594;4.84149
8.45725;5.05104
-5.86377;7.90568
-4.23909;8.8719
-9.62848;1.99094
-1.32753;9.75984
-4.79819;8.54946
6.49031;-7.47234
0.35851;-9.8547
9.20634;3.36443
9.30365;-2.99726
-5.73306;-8.08244
-2.79141;-9.50592
7.03235;-6.85772
-9.72135;1.78581
0.50462;9.85699
-4.57118;8.77143
-8.59354;4.69667
-5.18214;-8.38332
-5.38963;-8.2835
-6.10293;7.75083
6.63491;-7.28781
4.58254;8.66561
7.27658;6.64714
-4.49067;-8.78661
8.2213;-5.30198
7.39274;-6.518
0.89583;9.78808
1.05455;-9.81233
4.08062;-9.00414
3.48025;9.25388
-9.67178;-1.94861
9.34297;3.1144
8.90865;-4.17313
1.48038;-9.75028
9.27988;3.33589
1.89007;-9.67717
-3.02227;-9.38473
9.64559;-1.94057
-4.19124;8.94228
-9.76262;1.27045
-4.02731;-9.02128
-8.48306;5.02828
-9.82181;1.12681
-6.75215;-7.11419
-9.79404;-1.49597
-4.31813;-8.86771
0.51561;9.82915
-7.74464;6.1828
-7.73218;6.18472
9.30777;3.29334
0.36781;-9.89699
7.72851;6.15604
-7.99673;5.87982
-8.33591;5.23524
8.09062;5.6482
7.8413;-5.95432
-3.84678;9.05245
-9.18122;-3.71687
3.50536;9.17943
3.12744;-9.3392
-9.83748;1.16049
6.21145;7.62383
-8.93226;-4.33358
-7.29295;6.7396
-9.76292;1.46299
8.48919;5.10705
9.01505;-3.88644
1.3502;-9.76912
0.6597;9.85974
5.07123;-8.50789
-9.59931;-2.36768
1.56105;9.799
8.55986;4.96442
6.79851;-7.17885
5.53202;8.19738
7.19679;6.77263
8.85134;-4.47477
3.69362;9.12461
-5.32367;8.30786
4.89306;8.58781
9.12598;3.78861
-1.77502;9.734
8.5405;-4.97305
7.77402;5.99029
9.00019;4.0954
9.41413;-3.0175
-2.57296;9.56123
-7.77862;6.06483
9.63872;2.12485
-8.26558;-5.44463
9.87907;0.34244
2.18543;-9.56214
1.8485;-9.71245
-9.47644;2.86973
-8.68648;4.59193
7.00272;6.94503
-6.77337;7.24659
-4.39961;8.87283
3.12576;-9.32516
9.82053;0.70855
-6.78024;-7.23137
-1.08185;9.84896
-7.87762;-5.86434
1.9541;9.71471
-8.10047;-5.72218
-6.29645;7.55457
-6.73724;-7.27839
9.42253;-2.76222
0.08275;-9.842
-0.23649;-9.86838
-8.54115;-4.9543
-4.61175;-8.82429
-9.28051;-3.4464
-5.27133;8.29125
0.64607;9.81457
-0.38918;9.81706
-5.77199;7.97912
-9.91703;0.20207
9.72518;1.92726
4.82288;8.64723
-2.66814;-9.56084
0.52055;-9.93437
9.55412;2.66348
-8.77712;-4.69267
-8.47082;-5.03219
-1.47338;-9.75344
4.65917;8.74954
-8.94595;-4.3306
9.50354;2.80344
-9.79712;-0.90833
-7.42238;6.63702
-0.97842;9.89173
2.54269;-9.50918
5.25925;8.41757
8.59832;4.94891
-4.91505;8.64378
-6.5577;7.46016
-9.17616;-3.55494
-7.99512;-5.73208
9.5186;-2.62413
3.99937;9.08804
6.4762;7.53029
-0.93933;9.83689
-5.63895;-8.1652
9.89431;-0.53832
7.92449;6.01145
9.33108;3.40446
9.79051;-1.70631
9.33803;-3.38181
-2.11303;-9.6956
-8.94119;-4.23565
-7.78517;6.07354
6.37372;7.64045
-6.30171;7.62343
5.1218;-8.53295
-9.37167;3.25009
8.91968;-4.42825
7.3891;-6.62138
-0.2421;-9.8937
0.77079;9.86519
9.72425;-2.01057
-4.46598;8.82728
7.19928;-6.8118
7.09452;6.94574
-0.48276;-9.93977
-9.86468;-1.44695
-7.45058;6.64883
-8.79386;4.48582
9.05061;4.20609
6.73297;-7.30153
-1.78783;9.80202
-7.56979;-6.47691
9.30686;-3.43571
-3.31295;9.40264
4.2756;-8.9227
-9.85441;-0.25238
9.83434;1.29088
-6.88987;-7.18883
9.50179;-2.88447
7.84704;-6.05233
-5.23405;-8.42872
8.24927;-5.52877
-9.83496;1.05474
3.59178;-9.28498
3.29311;-9.3668
0.91299;9.91578
-0.12093;-9.92841
9.94613;-0.59172
0.46103;-9.88803
-8.27596;5.53468
4.71025;8.79531
-8.71774;4.81404
-9.65171;2.32393
-3.69871;-9.21905
-9.94532;-0.61425
-5.48538;-8.35086
-3.17363;9.43155
2.82695;-9.48076
0.97859;9.8974
-9.91066;0.10128
-0.69535;-9.92626
-5.48921;8.28588
3.26891;9.40946
1.06396;-9.88139
-6.57124;-7.47964
9.94195;-0.29311
6.0728;7.85842
-9.11483;4.07371
9.65237;2.34972
3.07095;9.48918
-9.32178;3.2532
0.84638;-9.86042
5.15138;-8.43062
2.56181;-9.63369
7.17041;6.94724
-8.13547;5.74813
8.31997;-5.45316
-0.75837;-9.9243
-2.30647;9.69545
9.85733;-1.00156
9.5378;-2.8832
8.00443;-5.84339
-9.10811;3.97088
3.67877;9.17226
-0.13147;-9.95478
-9.09588;4.04768
-5.7455;-8.07659
-0.36383;-9.9636
7.5918;6.35144
-4.78082;8.7411
9.72661;-1.71726
-0.33033;10.01371
-9.90229;0.85658
4.31957;8.98062
-8.40257;-5.44851
8.12816;-5.70481
8.31421;-5.48115
3.31119;9.32983
-9.36285;3.39278
8.01474;6.0143
-4.5077;-8.79994
2.3586;-9.69939
-4.39059;8.95336
9.95125;0.62851
-8.56548;-5.10335
0.19268;-9.93639
-1.47773;9.78968
-2.01732;9.79273
3.4634;-9.37702
-9.10693;3.89636
7.46789;6.5048
-0.22631;-9.96049
-9.7838;1.95594
-9.72047;-2.14695
6.82084;-7.16455
-9.71855;2.40928
-1.72417;-9.78389
-3.64148;9.29497
-7.87142;-6.22309
-2.065;-9.7612
9.98201;0.28093
7.36551;-6.7375
-6.67722;-7.40314
-5.47384;8.33904
-9.4671;-3.20186
-9.67847;-2.63923
6.73483;-7.23948
-2.04633;9.76662
6.10897;7.86788
-2.18862;-9.64938
-8.65859;-4.9877
-4.26406;-8.9995
-9.21472;-3.85751
4.15768;9.00456
-2.39634;9.73293
8.36426;5.38918
-8.65957;-4.81442
-8.66224;4.82711
-7.15712;6.87262
-5.8862;-8.079
9.96664;0.11709
-7.96902;-6.08939
-0.00776;-9.96403
9.93979;-1.03514
-9.47608;-2.98074
9.93363;-1.00882
9.76278;2.2456
7.39155;6.70738
9.97083;1.00122
1.33953;-9.92521
0.07354;9.93768
0.48429;9.97831
6.43865;7.56239
-3.88855;-9.16702
5.10944;8.57587
6.70123;-7.32441
-9.84866;-1.87174
-4.25133;9.02963
-9.58057;-2.78455
-9.81208;1.80382
1.54473;-9.80013
9.77755;-1.97725
-6.07572;7.96772
-0.68942;9.98906
9.59293;2.84764
-7.48941;-6.63892
6.87321;7.25491
9.76964;1.94346
7.01735;7.14383
5.32195;-8.46454
1.08681;-9.8771
-0.3785;-10.00479
7.20221;-6.9726
-0.92451;-9.91961
-0.86522;9.91429
-4.94494;8.67562
-6.46587;7.66091
-0.23166;-10.03144
7.8408;-6.21451
9.18308;-4.02171
-8.15746;-5.8082
9.65686;2.65157
8.94972;-4.49039
8.48987;-5.31389
9.84033;1.77167
-0.87656;9.98716
-6.28342;-7.77382
-2.31211;-9.68543
-1.9681;-9.81897
6.93148;-7.26829
9.00756;-4.25983
-9.20126;4.02486
7.06298;7.11242
3.83118;9.26161
-9.43688;3.51683
7.13209;7.04441
0.99152;-9.96491
-7.32936;-6.83513
